id	filename	md5	size	state
3a3c6a53-219d-4048-a012-9e9a2594c72d	3a3c6a53-219d-4048-a012-9e9a2594c72d/f3c4031d-9a46-4696-9821-eb3050fa98ce.rna_seq.augmented_star_gene_counts.tsv	c42d2d9f720ca37a2ecff111a79178dd	4216835	validated
3a92bb9b-a6ee-418e-9c21-6bfcf3d6b1a9	3a92bb9b-a6ee-418e-9c21-6bfcf3d6b1a9/251de1f4-0bc3-4b44-af08-1abc9c720f67.rna_seq.augmented_star_gene_counts.tsv	2be68c14b6896d2d303b5f8aca47d5ec	4251398	validated
3bd5dd10-0de9-495a-a94a-c57ecd63c097	3bd5dd10-0de9-495a-a94a-c57ecd63c097/1069403e-ef6a-43d4-b62d-3249e5a8e034.rna_seq.augmented_star_gene_counts.tsv	272cffd725b271973d53f8d5dedbbb10	4247314	validated
3e599f68-2ba6-4fef-99aa-4b0bdf31e9bb	3e599f68-2ba6-4fef-99aa-4b0bdf31e9bb/4ead1157-bb18-4e7c-9632-b13d869c5365.rna_seq.augmented_star_gene_counts.tsv	8e630a24316f3be0d7a94b11a703956f	4231265	validated
3f3cea14-b553-4e0b-a255-a15999e760fe	3f3cea14-b553-4e0b-a255-a15999e760fe/f54636e5-d823-4bc2-9475-2f4f81879067.rna_seq.augmented_star_gene_counts.tsv	a6c94b4fdb5925dbc74eeecf1bbd429e	4250525	validated
4006124f-a213-4d56-843f-0764b5f4a89b	4006124f-a213-4d56-843f-0764b5f4a89b/7f316dbf-94f8-467e-89fc-ae78a91348b5.rna_seq.augmented_star_gene_counts.tsv	f8872db6edd15f641b1a39502b977cdf	4231441	validated
41e3970d-06d0-442a-b41e-128b6e0e743c	41e3970d-06d0-442a-b41e-128b6e0e743c/7b78ffab-8b48-48fc-b17b-9ae63dac283f.rna_seq.augmented_star_gene_counts.tsv	671d1fd8cf4adbd26de62bbf186f7d03	4222316	validated
43579ef7-e1c1-4c8e-8033-b63eebbf2f5d	43579ef7-e1c1-4c8e-8033-b63eebbf2f5d/22e5949e-2b59-4f74-9c48-ee1cc43032c4.rna_seq.augmented_star_gene_counts.tsv	3395f9992d93a011cff01fdf580342a3	4246113	validated
43fd871e-74dc-4b9a-9101-e836c3f67b9a	43fd871e-74dc-4b9a-9101-e836c3f67b9a/d921ae97-0106-4326-a7d1-8802fd11acbf.rna_seq.augmented_star_gene_counts.tsv	676fa097233a7664fdc31a6625a9a425	4221701	validated
450dbf45-d1f1-4a0f-acc4-1210c1f21d10	450dbf45-d1f1-4a0f-acc4-1210c1f21d10/36b191bd-843f-45e6-9ff2-d99f649c5d0f.rna_seq.augmented_star_gene_counts.tsv	5b4d2eb19ebeea3df6f8a92bf59bace9	4224811	validated
4649293d-11cc-4da4-b083-c7647e44fd60	4649293d-11cc-4da4-b083-c7647e44fd60/71d11e4c-6fe8-47ba-91a5-6566158614fa.rna_seq.augmented_star_gene_counts.tsv	dcacc7836005a83ca406fd8fb31d3973	4228247	validated
477a4ae1-84c0-49f2-b3b3-4015b8c26f18	477a4ae1-84c0-49f2-b3b3-4015b8c26f18/4250878d-ba0b-47e1-96c6-f2331f93ce37.rna_seq.augmented_star_gene_counts.tsv	ea45d49f0aff6cb935f93fcfd9beaef5	4237877	validated
49627593-7be5-4ea7-b364-2a8826b7f41c	49627593-7be5-4ea7-b364-2a8826b7f41c/6ce1df69-82de-4672-bdbc-0dc415983095.rna_seq.augmented_star_gene_counts.tsv	79d64a0b1058082f77f90778a0f96bb1	4249940	validated
4b88ba3b-6b4b-42b4-a64d-d45358cef26d	4b88ba3b-6b4b-42b4-a64d-d45358cef26d/f505fb40-a27a-4a6a-9a3d-1f11a4b834b3.rna_seq.augmented_star_gene_counts.tsv	d451999af2c6feec210d3a0189715472	4242414	validated
4bc70225-3511-4571-8029-7ac499e60742	4bc70225-3511-4571-8029-7ac499e60742/ec1ada4a-34c5-4d5f-a75f-25fc45d05a28.rna_seq.augmented_star_gene_counts.tsv	3012d88f1baec8178bc35da81161d271	4254634	validated
4c8938ac-74ea-46f3-af36-8aa38d01e380	4c8938ac-74ea-46f3-af36-8aa38d01e380/a01b2990-48f1-4513-8438-df7d1c39b51f.rna_seq.augmented_star_gene_counts.tsv	349c2d023c5800bdf991ed6945cf61f5	4239356	validated
53d676ac-d7aa-48b1-8d7b-494ee3dfce2a	53d676ac-d7aa-48b1-8d7b-494ee3dfce2a/b11f8af1-b2a1-474c-a6d7-e28fc0df6885.rna_seq.augmented_star_gene_counts.tsv	4aef5155db75043d59f9a6c619c9bf76	4215901	validated
5416b72f-7e75-4fab-a0e0-5396b5bf6cbe	5416b72f-7e75-4fab-a0e0-5396b5bf6cbe/39c60ad1-540a-4ad9-a735-b83f5d1c51f1.rna_seq.augmented_star_gene_counts.tsv	e7fb29c1e089cdb60400570d4c8d083a	4240194	validated
54bbc769-1001-4bdc-991a-e1ef0b969aef	54bbc769-1001-4bdc-991a-e1ef0b969aef/6571f6d5-963a-4ff7-9174-2b4d61c11069.rna_seq.augmented_star_gene_counts.tsv	b78907295e231e2e89625d28bfb1e948	4248054	validated
54bde4b3-b158-4836-a593-68b414076832	54bde4b3-b158-4836-a593-68b414076832/93803595-0b8a-4d0b-9439-e1d7d1eb6fd4.rna_seq.augmented_star_gene_counts.tsv	9cd9bcd9cd61b85fb8cb0a69ee7fa079	4211061	validated
554056ed-3d15-43df-baca-38683f381695	554056ed-3d15-43df-baca-38683f381695/7f9c22b2-5615-42af-9c73-4ad5718b1fd1.rna_seq.augmented_star_gene_counts.tsv	9c50c7aefaa4e4ddccc923cd2ca3f7eb	4248382	validated
55d27295-1e5e-45bf-a4b5-d731f3e538ff	55d27295-1e5e-45bf-a4b5-d731f3e538ff/7aaf54b8-2be8-4b92-91c9-cfc21671dc60.rna_seq.augmented_star_gene_counts.tsv	f9be5cac245a0bccd44095c15eb47557	4242551	validated
56c0c169-5480-4d14-b0d7-bd4214d0e7cf	56c0c169-5480-4d14-b0d7-bd4214d0e7cf/d088027b-e691-4962-bf1c-85abd24ac76c.rna_seq.augmented_star_gene_counts.tsv	b3c0d64fe012e162fa9d8178f8ab5ca5	4247082	validated
570657de-da5c-4b5a-9b85-7753729722b6	570657de-da5c-4b5a-9b85-7753729722b6/d620997f-b99e-4e20-a20d-d5b67ba3ce4b.rna_seq.augmented_star_gene_counts.tsv	0c3a87ba0f0e7c535bd9a63d154a7d64	4243355	validated
5a2427b9-3e21-4ae3-bde7-06efcdf2bea3	5a2427b9-3e21-4ae3-bde7-06efcdf2bea3/b45c00da-6d61-4b10-befa-dc1123f955a9.rna_seq.augmented_star_gene_counts.tsv	b677dbfad67842df4f83ed23dabbd0d0	4240477	validated
5a30c998-2b04-4f65-9427-777b2c609c49	5a30c998-2b04-4f65-9427-777b2c609c49/54f5fb74-d1b8-4ad8-a1d3-2949ef36653f.rna_seq.augmented_star_gene_counts.tsv	240ea7c8754dc530a6e682133c97c37e	4230574	validated
5ab9f2d4-e7da-4337-a0e0-24c3a79800c4	5ab9f2d4-e7da-4337-a0e0-24c3a79800c4/69faa26c-4763-411b-affb-5eee559b70e1.rna_seq.augmented_star_gene_counts.tsv	7a3d1941dab5399c008ad10aad1df77b	4249694	validated
5de95bee-c987-47a2-a375-5cc5458f22fd	5de95bee-c987-47a2-a375-5cc5458f22fd/37bae717-22b7-4a28-8768-ab83c62ad8ee.rna_seq.augmented_star_gene_counts.tsv	05665fec97d6f234b6f4eb080e0fa48b	4248830	validated
5deef317-126d-4435-ba6a-f36ba2c17018	5deef317-126d-4435-ba6a-f36ba2c17018/5990f089-fa26-4ba3-997c-61ff9c7d3dbb.rna_seq.augmented_star_gene_counts.tsv	c9f0ea706441c22681717a607b8bbb86	4229418	validated
5fcd9276-cf0e-4b88-bf8b-efdac7a2defa	5fcd9276-cf0e-4b88-bf8b-efdac7a2defa/e0497b17-99ef-4d0b-afc9-9fcd5769baaa.rna_seq.augmented_star_gene_counts.tsv	9b906c97298486f7d24b9ea7cf2c904e	4245993	validated
6037d66c-5c66-4a9f-a255-ee76a354b86e	6037d66c-5c66-4a9f-a255-ee76a354b86e/52f507d3-113b-4995-9b7a-8677e7812ef3.rna_seq.augmented_star_gene_counts.tsv	1a2b4a8bd085678df1bc98efbc8e1aa9	4246034	validated
60913ab3-15e5-4978-8ca8-e1a74f82f9e4	60913ab3-15e5-4978-8ca8-e1a74f82f9e4/7a4908be-65e5-4008-8eec-becdc9903c74.rna_seq.augmented_star_gene_counts.tsv	13fd2e8b4134cd9e741ba706a6993171	4239357	validated
61445f43-1bce-4ea4-8583-7c421fb730b3	61445f43-1bce-4ea4-8583-7c421fb730b3/887aaafb-3913-4418-9991-1c48d4ab7629.rna_seq.augmented_star_gene_counts.tsv	dafd160f204ad27ad8b1a5c93f4086b1	4238987	validated
614ea667-8b70-4b0b-bb7c-a5c5b30490fc	614ea667-8b70-4b0b-bb7c-a5c5b30490fc/4a173140-8ec3-4f61-9cc4-86470fb75b8a.rna_seq.augmented_star_gene_counts.tsv	68fe92d601191c25e89c1d7b4ed9709e	4229946	validated
61e83633-f517-4616-aae0-71b17b1ea32e	61e83633-f517-4616-aae0-71b17b1ea32e/4a91d152-b46f-4721-a868-7ed491f9af56.rna_seq.augmented_star_gene_counts.tsv	3f38c43ce5a08ceedb94854bd85ec5d0	4252927	validated
64a2ddbe-3614-409a-af16-170a1471db2a	64a2ddbe-3614-409a-af16-170a1471db2a/3404cbdb-4d1b-462a-a820-58c4f01e84fc.rna_seq.augmented_star_gene_counts.tsv	807fc847881f8876e7d9a35c8cc5661d	4249319	validated
685a7e87-51f7-4da9-9ae1-659b1ff3c249	685a7e87-51f7-4da9-9ae1-659b1ff3c249/b134958f-ae1e-4309-9cfc-16b443ab10c8.rna_seq.augmented_star_gene_counts.tsv	ee43b207cf2a0717a8113b003f473a47	4245026	validated
689956e8-e5b8-4d66-a83d-9fc0c82fc2c6	689956e8-e5b8-4d66-a83d-9fc0c82fc2c6/05d2774d-cb3e-4485-9825-c04d4ca44bb6.rna_seq.augmented_star_gene_counts.tsv	f30817757d76cd7ff9ad130f9a0d5af0	4229588	validated
6a94fd13-1867-4fc2-aa6d-c0ad48ac4390	6a94fd13-1867-4fc2-aa6d-c0ad48ac4390/e9c72888-0405-4c66-bcd5-bb56173bdcb2.rna_seq.augmented_star_gene_counts.tsv	73a4f7e5a9f313549ac7c21b60317229	4211030	validated
6c3a9d0b-5d61-41d0-b54c-432f33122a25	6c3a9d0b-5d61-41d0-b54c-432f33122a25/d9ce8aca-09dc-4140-a530-e6412c0ad927.rna_seq.augmented_star_gene_counts.tsv	83871cec83d33fd9df2c1ee278f3a3c6	4255086	validated
6f71bc72-6878-478a-98af-da45cfbb4bd1	6f71bc72-6878-478a-98af-da45cfbb4bd1/55205481-335e-44c1-885a-fa5a33bd7edf.rna_seq.augmented_star_gene_counts.tsv	55248d7f458205ab71462a71a6cd0f13	4230464	validated
6fa64d4a-8a11-4b3e-852c-bf916c82259f	6fa64d4a-8a11-4b3e-852c-bf916c82259f/e4bd9518-37b8-4d39-b717-7c750f311eba.rna_seq.augmented_star_gene_counts.tsv	685c4d301e07350ef28d61db3cd0aacf	4247997	validated
70e189c6-3dc5-47ce-8d74-4aa4d90a2437	70e189c6-3dc5-47ce-8d74-4aa4d90a2437/e58cdc72-ac07-40cd-90c5-ebb2d0b8321d.rna_seq.augmented_star_gene_counts.tsv	690183353fa534131921962f6d6dfeb0	4219325	validated
717e77de-9276-4ad9-bb49-e333b7bf2df3	717e77de-9276-4ad9-bb49-e333b7bf2df3/86aad7af-3cf5-4941-9ef5-78aafdb57cc3.rna_seq.augmented_star_gene_counts.tsv	2da44698c01b3153c96f79cb08c24ca4	4227528	validated
74f3f3cb-d6f1-4e4f-8c76-7ebeefa0dbcf	74f3f3cb-d6f1-4e4f-8c76-7ebeefa0dbcf/1483c347-bb2c-4678-af16-163e4fc1791d.rna_seq.augmented_star_gene_counts.tsv	d817744a44e396f268bae4a7fb8c08e9	4244621	validated
75a95ec8-b67a-4e0c-a959-61344628ab11	75a95ec8-b67a-4e0c-a959-61344628ab11/9ea6219c-d1fb-4f5b-bdab-c3492f180ac2.rna_seq.augmented_star_gene_counts.tsv	211ac5a87d1021fefd3cd5082bc26f28	4243645	validated
75d67809-394d-4146-8c4a-fd4f558b1df2	75d67809-394d-4146-8c4a-fd4f558b1df2/dc528d13-8cd7-475f-a1c5-d710b36199bb.rna_seq.augmented_star_gene_counts.tsv	3bc0e597d51c66ab10ca9eb7a209a570	4236059	validated
77b98b70-9bef-4e81-9eac-91467c322d4b	77b98b70-9bef-4e81-9eac-91467c322d4b/b198a226-f734-46c8-93db-0914f0fa6805.rna_seq.augmented_star_gene_counts.tsv	a4d38d5b2077c5af7b9d38e65f2cc19c	4201152	validated
79368096-6e7a-4d00-ae56-3ca3fee1546f	79368096-6e7a-4d00-ae56-3ca3fee1546f/7a13e0f8-ed80-4fc5-985a-f40a6585d416.rna_seq.augmented_star_gene_counts.tsv	5a7854e6d140691bb1235f0ecdf87a1f	4242737	validated
79b13451-ebba-405d-9557-4dfe88d1b5af	79b13451-ebba-405d-9557-4dfe88d1b5af/3d2a576f-753e-4998-99e8-5a936bf6f3dd.rna_seq.augmented_star_gene_counts.tsv	8f3d624a76f2f4e9872a516bd9dfe1b0	4215351	validated
7c651197-9519-4ef2-85c9-16f05edb6a86	7c651197-9519-4ef2-85c9-16f05edb6a86/b5cdc094-4e31-42d9-8824-f3398e57f97c.rna_seq.augmented_star_gene_counts.tsv	664e464393bcc43b5dca2ed52083c5d6	4236987	validated
7fcacc2d-12f1-438b-b70d-615f627f431f	7fcacc2d-12f1-438b-b70d-615f627f431f/9c71c75f-8b3c-487e-beb8-d372875b2b2d.rna_seq.augmented_star_gene_counts.tsv	cd1a9e5021b9c7c8e6ebf177941c2f3d	4236595	validated
80ca584a-28f6-4bd8-b1ec-7c169e9a2817	80ca584a-28f6-4bd8-b1ec-7c169e9a2817/09713ee2-9731-433f-8748-1b10b53d6a9a.rna_seq.augmented_star_gene_counts.tsv	56863811a962a9e0741d2fb4295ba52d	4246846	validated
87ce045c-22b9-4f8d-909d-ae1878e07e70	87ce045c-22b9-4f8d-909d-ae1878e07e70/764dcbc1-1611-486e-bf1d-8a43ede692f7.rna_seq.augmented_star_gene_counts.tsv	95eb1f65f8d025d62d4cb59a3dca0df9	4212341	validated
8936f86b-336c-4f7e-b5f5-7006c4ac19b7	8936f86b-336c-4f7e-b5f5-7006c4ac19b7/fa094819-3bc6-4bc6-92cc-906254bbfa73.rna_seq.augmented_star_gene_counts.tsv	7560951f745054103107818671b1a625	4253247	validated
896c4e8b-9cb3-4b39-8ced-9da68d56757e	896c4e8b-9cb3-4b39-8ced-9da68d56757e/9f8c56eb-1505-4eb5-acc5-76609949cecd.rna_seq.augmented_star_gene_counts.tsv	f7229a41924fd775afa131688df8922c	4247431	validated
8991cf60-96ae-481c-8568-6bc605d5c099	8991cf60-96ae-481c-8568-6bc605d5c099/4ef577ef-0834-48d7-918d-c2b5df7efaf4.rna_seq.augmented_star_gene_counts.tsv	b9791869a2091d669c58ce9fe7386bf3	4242200	validated
8ca6d647-8970-4b82-99a3-fc72d9c51755	8ca6d647-8970-4b82-99a3-fc72d9c51755/5862a2c8-9700-4bfd-8247-176efebc3efb.rna_seq.augmented_star_gene_counts.tsv	36e5247b88cd98fa837c8e0a65e4d746	4243010	validated
9063d365-849a-41d4-8caf-f1bb7288e1b2	9063d365-849a-41d4-8caf-f1bb7288e1b2/8c2b7770-dd88-4100-8a8a-b20d41bf93ad.rna_seq.augmented_star_gene_counts.tsv	6a363ad96b655e7ca077fee1cf08bf49	4237724	validated
90bb68a5-2311-4e19-80d4-35bf447456cd	90bb68a5-2311-4e19-80d4-35bf447456cd/79431769-1471-4ae8-b324-3f02d1a25507.rna_seq.augmented_star_gene_counts.tsv	cf504f3e336a85f3b44f7fd13b873a06	4251044	validated
9240b811-4132-4ca4-b44e-7e672b594657	9240b811-4132-4ca4-b44e-7e672b594657/979a75fb-49bd-48e4-b7b1-1391a67726cb.rna_seq.augmented_star_gene_counts.tsv	dfd88dd33c4a218b1e1845f60766fadb	4192660	validated
9278a510-405e-4dd0-a083-a368234581ad	9278a510-405e-4dd0-a083-a368234581ad/f4e07a40-74e5-4c35-ae98-7ca190fff6c9.rna_seq.augmented_star_gene_counts.tsv	e3f8ad85869a5049d49e5ed7afdd696a	4247710	validated
947e7903-a7f6-44c0-a40d-310fdfa5cc76	947e7903-a7f6-44c0-a40d-310fdfa5cc76/6357981d-6b63-42cd-a682-917b0755e621.rna_seq.augmented_star_gene_counts.tsv	b6986e05a08594739bce4cdf10e09bc4	4228654	validated
9553912f-1166-428f-8960-013ca051e2ef	9553912f-1166-428f-8960-013ca051e2ef/0c6b79d0-47aa-4c14-8ec5-bdbfe0faa29d.rna_seq.augmented_star_gene_counts.tsv	7c8bb8545e573eefdcf6e5797a263078	4223413	validated
9916e085-1027-4c91-9729-93dc36b71c86	9916e085-1027-4c91-9729-93dc36b71c86/2c25aa49-879a-4023-80b4-84df717dc537.rna_seq.augmented_star_gene_counts.tsv	f09d7d2d3ed79c6a9f2b68c649116ab9	4236023	validated
9a3e22cb-36b6-43ae-8f5c-b991f32c4732	9a3e22cb-36b6-43ae-8f5c-b991f32c4732/9cee9b1d-e8ee-4f8e-be85-c96dac6138b3.rna_seq.augmented_star_gene_counts.tsv	dad06302dfed5b5616ee2edcf5f6dfa3	4218671	validated
9af0ac1c-2106-413b-bd64-c1d13db34c27	9af0ac1c-2106-413b-bd64-c1d13db34c27/a6df72e4-5522-4711-8255-c9d6ff860f40.rna_seq.augmented_star_gene_counts.tsv	215012b7819f9a94df4ecb58e5d2dd3c	4248946	validated
9df853fe-f193-4dd7-a6dc-095262f2e03a	9df853fe-f193-4dd7-a6dc-095262f2e03a/034c42f2-fee6-4196-9c02-24589ce01071.rna_seq.augmented_star_gene_counts.tsv	71f39fbbf90378d32e1b77db953d1549	4239158	validated
9e81bb0c-30cc-4bb5-960a-80fa862a6822	9e81bb0c-30cc-4bb5-960a-80fa862a6822/55e09827-cf4f-4286-84cc-2b2da280266e.rna_seq.augmented_star_gene_counts.tsv	735a348d171b3e6d34f124e677046166	4214743	validated
a429b161-cfac-461b-ac19-08dbb3a9468f	a429b161-cfac-461b-ac19-08dbb3a9468f/4d88e95f-b1fe-4dd6-b602-3db0197b693c.rna_seq.augmented_star_gene_counts.tsv	f254264072c2bd161c9e5db6820f9261	4234126	validated
a4e993e8-cfc0-431e-8f7b-4d58b364061e	a4e993e8-cfc0-431e-8f7b-4d58b364061e/4182c637-8f3b-4e58-8ea9-e8c9859bfbd3.rna_seq.augmented_star_gene_counts.tsv	82705846c272778a34afa37526604dfb	4234446	validated
a5292166-235e-488f-bb57-25db83e62df1	a5292166-235e-488f-bb57-25db83e62df1/3e80fb1c-1d29-45c9-9e02-995c33c70b9c.rna_seq.augmented_star_gene_counts.tsv	ce2640e34d573d9edd1e58dbad348e6e	4243613	validated
a7b5a50a-a1d0-4cb5-a749-3cfa2ffa4892	a7b5a50a-a1d0-4cb5-a749-3cfa2ffa4892/f990759a-0fb8-44f5-8ee3-b69d00ea808d.rna_seq.augmented_star_gene_counts.tsv	5b3db4b35de3983e456edf640e5098cb	4245486	validated
a866e948-e290-43d5-935b-dac2abbd04e6	a866e948-e290-43d5-935b-dac2abbd04e6/89154592-5e65-4616-bbfc-3cf8999363db.rna_seq.augmented_star_gene_counts.tsv	7807ac34152d0858bb5ded34930f04c2	4234665	validated
a9671acb-4933-4825-8757-233e9ecf7b4f	a9671acb-4933-4825-8757-233e9ecf7b4f/2acc7210-afc0-400a-bc1c-37d50a375709.rna_seq.augmented_star_gene_counts.tsv	2e848c6e606ddb80ecc2852e8d3cf318	4209778	validated
ad9b1842-b8ce-456f-a739-956f1f02bd96	ad9b1842-b8ce-456f-a739-956f1f02bd96/fb0b3d8a-d7d3-4c33-8880-a83fe15ffbd0.rna_seq.augmented_star_gene_counts.tsv	db861d9f47562a6211456168fde2964c	4219650	validated
